,0
260,-20.59999999999991
261,-46.4000000000001
262,-108.0
263,-148.5999999999999
264,-72.59999999999991
265,-53.0
266,74.59999999999991
267,140.5999999999999
268,-25.199999999999815
269,103.1999999999998
270,45.4000000000001
271,44.5999999999999
272,12.199999999999818
273,34.80000000000018
274,-195.0
275,84.40000000000009
276,43.4000000000001
277,121.1999999999998
278,41.5999999999999
279,-9.800000000000182
280,-84.59999999999991
281,54.0
282,9.599999999999909
283,-17.40000000000009
284,-56.19999999999982
285,18.59999999999991
286,-0.8000000000001819
287,-159.0
288,33.40000000000009
289,-107.40000000000008
290,160.0
291,92.8000000000002
292,31.59999999999991
293,63.4000000000001
294,-113.40000000000008
295,141.19999999999982
296,-82.59999999999991
297,-11.400000000000093
298,11.0
299,-116.0
300,-94.59999999999992
301,-73.8000000000002
302,-262.8000000000002
303,-150.0
304,124.1999999999998
305,-2.400000000000091
306,77.40000000000009
307,171.4000000000001
308,-103.8000000000002
309,-175.0
310,-53.5999999999999
311,81.8000000000002
312,36.19999999999982
313,-77.8000000000002
314,-182.19999999999985
315,-118.0
316,128.19999999999982
317,48.19999999999982
318,150.5999999999999
319,30.199999999999815
320,-127.40000000000008
321,93.0
322,107.8000000000002
323,-27.0
324,-23.800000000000185
325,-70.19999999999982
326,183.19999999999985
327,106.40000000000008
328,-107.1999999999998
329,-101.0
330,-8.800000000000182
331,-30.40000000000009
332,-11.800000000000182
333,72.59999999999991
334,137.19999999999982
335,142.5999999999999
336,-59.80000000000018
337,96.8000000000002
338,-94.40000000000008
339,-78.1999999999998
340,-105.8000000000002
341,-51.5999999999999
342,-50.80000000000018
343,-107.59999999999992
344,-70.8000000000002
345,229.19999999999985
346,-48.19999999999982
347,22.40000000000009
348,26.40000000000009
349,-112.1999999999998
350,-149.80000000000018
351,-282.8000000000002
352,60.0
353,56.19999999999982
354,46.80000000000018
355,4.599999999999909
356,40.19999999999982
357,62.19999999999982
358,-55.0
359,-92.8000000000002
360,39.19999999999982
361,-121.1999999999998
362,28.0
363,-127.1999999999998
364,114.0
365,69.80000000000018
366,19.59999999999991
367,-10.400000000000091
368,-73.1999999999998
369,44.5999999999999
370,5.800000000000183
371,16.199999999999818
372,-53.0
373,-18.40000000000009
374,-26.40000000000009
375,-64.40000000000009
376,98.1999999999998
377,-11.599999999999907
378,111.40000000000008
379,-3.199999999999818
380,-57.80000000000018
381,-52.19999999999982
382,54.4000000000001
383,104.8000000000002
384,-87.8000000000002
385,-60.19999999999982
386,55.80000000000018
387,-98.40000000000008
388,143.80000000000018
389,65.19999999999982
390,37.0
391,266.5999999999999
392,-64.19999999999982
393,-82.40000000000009
394,40.5999999999999
395,-158.80000000000018
396,32.80000000000018
397,-173.0
398,-37.0
399,-180.0
400,52.79999999999996
401,-3.200000000000045
402,-59.200000000000045
403,115.20000000000003
404,-55.79999999999996
405,23.0
406,4.7999999999999545
407,-111.20000000000003
408,-82.20000000000005
409,84.20000000000005
410,143.0
411,-69.0
412,-53.4000000000001
413,-69.0
414,65.79999999999995
415,43.4000000000001
416,104.59999999999992
417,-24.40000000000009
418,-129.0
419,24.59999999999991
420,54.79999999999996
421,-38.4000000000001
422,16.0
423,-170.5999999999999
424,37.0
425,28.0
426,-54.79999999999996
427,141.79999999999995
428,-154.5999999999999
429,13.799999999999955
430,-13.599999999999907
431,91.59999999999992
432,169.20000000000005
433,-135.79999999999995
434,7.400000000000091
435,-64.59999999999991
436,7.599999999999909
437,263.0
438,-41.5999999999999
439,-36.0
440,-70.20000000000005
441,-34.799999999999955
442,-140.20000000000005
443,44.79999999999996
444,-181.0
445,53.0
446,-23.79999999999995
447,64.0
448,-160.5999999999999
449,-125.40000000000008
450,136.5999999999999
451,190.0
452,7.599999999999909
453,-47.5999999999999
454,-124.59999999999992
455,-33.59999999999991
456,71.59999999999991
457,38.0
458,-104.0
459,120.40000000000008
460,-64.40000000000009
461,-50.0
462,-128.20000000000005
463,3.4000000000000914
464,53.0
465,59.79999999999996
466,131.4000000000001
467,-15.400000000000093
468,-10.0
469,-7.0
470,57.4000000000001
471,32.200000000000045
472,-144.79999999999995
473,103.0
474,113.79999999999997
475,44.5999999999999
476,85.20000000000005
477,-114.59999999999992
478,-52.5999999999999
479,6.0
480,60.79999999999996
481,139.5999999999999
482,82.40000000000009
483,-232.40000000000006
484,3.200000000000045
485,-221.40000000000006
486,-85.40000000000009
487,14.400000000000093
488,-206.59999999999994
489,65.59999999999991
490,65.20000000000005
491,48.0
492,195.59999999999994
493,101.0
494,45.0
495,-72.0
496,-103.0
497,-114.0
498,-124.40000000000008
499,-106.20000000000003
500,-278.5999999999999
501,-136.5999999999999
502,-95.59999999999992
503,166.20000000000005
504,72.40000000000009
505,60.5999999999999
506,-0.5999999999999089
507,44.4000000000001
508,54.0
509,-109.59999999999992
510,-7.2000000000000455
511,-210.79999999999995
512,-92.20000000000003
513,7.599999999999909
514,65.59999999999991
515,44.200000000000045
516,52.79999999999996
517,-24.20000000000005
518,-70.40000000000009
519,8.400000000000091
520,84.0
521,49.5999999999999
522,2.400000000000091
523,49.5999999999999
524,2.400000000000091
525,108.59999999999992
526,-36.200000000000045
527,-17.200000000000045
528,-32.799999999999955
529,-54.79999999999996
530,59.5999999999999
531,113.40000000000008
532,176.20000000000005
533,23.79999999999995
534,-110.0
535,-129.4000000000001
536,-94.59999999999992
537,59.200000000000045
538,-136.0
539,-28.40000000000009
540,-81.0
541,41.5999999999999
542,44.4000000000001
543,-17.79999999999995
544,29.79999999999995
545,-74.79999999999995
546,-60.79999999999996
547,-20.20000000000005
548,-177.40000000000006
549,129.4000000000001
550,-55.0
551,106.0
552,74.0
553,0.5999999999999089
554,23.0
555,-32.59999999999991
556,31.59999999999991
557,-17.79999999999995
558,-26.59999999999991
559,-69.40000000000009
560,-66.79999999999995
561,27.20000000000005
562,109.40000000000008
563,32.200000000000045
564,28.20000000000005
565,-23.59999999999991
566,-33.59999999999991
567,-61.200000000000045
568,3.0
569,-44.200000000000045
570,-11.400000000000093
571,-4.7999999999999545
572,16.40000000000009
573,-84.40000000000009
574,21.79999999999995
575,-119.79999999999997
576,-80.40000000000009
577,13.799999999999955
578,135.79999999999995
579,-101.0
580,-55.4000000000001
581,-78.59999999999991
582,-170.79999999999995
583,68.79999999999995
584,76.59999999999991
585,-100.20000000000003
586,-134.5999999999999
587,-40.0
588,14.799999999999955
589,-13.200000000000045
590,-146.20000000000005
591,14.0
592,42.200000000000045
593,106.0
594,-246.59999999999994
595,-245.40000000000006
596,9.200000000000044
597,-91.20000000000003
598,-61.79999999999996
599,79.40000000000009
600,74.0
601,77.40000000000009
602,-70.79999999999995
603,15.799999999999955
604,-125.79999999999997
605,23.79999999999995
606,-25.40000000000009
607,-134.0
608,-14.200000000000045
609,88.0
610,45.4000000000001
611,83.0
612,57.5999999999999
613,48.4000000000001
614,-15.400000000000093
615,-111.59999999999992
616,18.0
617,-115.40000000000008
618,-117.79999999999997
619,10.0
620,101.40000000000008
621,134.79999999999995
622,21.79999999999995
623,-46.4000000000001
624,-132.79999999999995
625,30.0
626,90.59999999999992
627,40.4000000000001
628,283.0
629,-202.59999999999994
630,-48.0
631,-101.0
632,-75.79999999999995
633,32.40000000000009
634,-84.20000000000005
635,-60.200000000000045
636,147.79999999999995
637,26.40000000000009
638,26.0
639,56.79999999999996
640,-190.79999999999995
641,-78.20000000000005
642,-106.0
643,-30.0
644,-276.4000000000001
645,-109.20000000000003
646,-30.0
647,106.20000000000003
648,157.4000000000001
649,40.5999999999999
650,45.0
651,-45.200000000000045
652,143.79999999999995
653,38.5999999999999
654,-84.0
655,-90.79999999999997
656,-117.20000000000003
657,98.59999999999992
658,75.79999999999995
659,22.79999999999995
660,4.2000000000000455
661,-161.5999999999999
662,-76.20000000000005
663,-84.79999999999995
664,18.79999999999995
665,-55.200000000000045
666,26.40000000000009
667,113.20000000000003
668,-48.5999999999999
669,100.79999999999997
670,-50.0
671,42.4000000000001
672,-31.0
673,31.59999999999991
674,79.40000000000009
675,175.20000000000005
676,127.79999999999997
677,-136.4000000000001
678,-104.79999999999997
679,-197.59999999999994
680,-32.200000000000045
681,61.0
682,69.0
683,-90.59999999999992
684,-4.2000000000000455
685,-39.4000000000001
686,25.59999999999991
687,-1.599999999999909
688,-173.59999999999994
689,-58.79999999999996
690,-9.799999999999956
691,18.79999999999995
692,-50.79999999999996
693,13.799999999999955
694,100.40000000000008
695,131.79999999999995
696,14.599999999999907
697,13.799999999999955
698,-103.79999999999997
699,66.59999999999991
700,82.20000000000005
701,-63.4000000000001
702,-71.20000000000005
703,-122.20000000000003
704,84.59999999999991
705,10.0
706,138.79999999999995
707,-30.59999999999991
708,-81.59999999999991
709,14.799999999999955
710,-94.0
711,100.20000000000003
712,-56.0
713,-94.20000000000003
714,12.200000000000045
715,62.5999999999999
716,94.40000000000008
717,25.59999999999991
718,-52.5999999999999
719,-19.20000000000005
720,-53.5999999999999
721,12.200000000000045
722,69.79999999999995
723,-146.4000000000001
724,-163.0
725,-9.799999999999956
726,0.0
727,39.0
728,-63.4000000000001
729,-155.20000000000005
730,-71.20000000000005
731,11.400000000000093
732,2.599999999999909
733,45.200000000000045
734,-113.0
735,-19.59999999999991
736,3.5999999999999086
737,184.59999999999994
738,-71.0
739,-1.400000000000091
740,126.79999999999997
741,137.0
742,0.0
743,34.59999999999991
744,-7.0
745,89.0
746,132.79999999999995
747,28.0
748,-188.79999999999995
749,-50.79999999999996
750,107.79999999999997
751,43.5999999999999
752,122.40000000000008
753,24.59999999999991
754,-164.4000000000001
755,-52.5999999999999
756,-58.5999999999999
757,-3.4000000000000914
758,-52.200000000000045
759,-10.200000000000044
760,90.20000000000003
761,30.79999999999995
762,50.79999999999996
763,-106.40000000000008
764,-15.200000000000045
765,-52.5999999999999
766,-36.200000000000045
767,84.79999999999995
768,216.59999999999994
769,277.4000000000001
770,-167.5999999999999
771,-214.40000000000006
772,-145.79999999999995
773,60.200000000000045
774,28.40000000000009
775,-64.79999999999995
776,-203.20000000000005
777,3.7999999999999545
778,-4.0
779,61.79999999999996
780,53.4000000000001
781,-60.79999999999996
782,-60.0
783,-63.0
784,37.200000000000045
785,-134.0
786,13.599999999999907
787,-86.59999999999991
788,134.0
789,177.59999999999994
790,26.0
791,-10.599999999999909
792,-35.4000000000001
793,19.40000000000009
794,42.0
795,6.7999999999999545
796,-141.20000000000005
797,-63.0
798,136.5999999999999
799,55.5999999999999
800,13.599999999999907
801,113.0
802,-113.20000000000003
803,-126.40000000000008
804,-131.5999999999999
805,33.200000000000045
806,-70.20000000000005
807,-80.20000000000005
808,76.0
809,14.799999999999955
810,151.5999999999999
811,-31.59999999999991
812,28.59999999999991
813,-158.0
814,-60.79999999999996
815,38.0
816,30.0
817,-13.799999999999955
818,-183.0
819,-100.0
820,-177.40000000000006
821,74.0
822,-27.79999999999995
823,-4.2000000000000455
824,99.79999999999997
825,-97.59999999999992
826,126.79999999999997
827,-105.20000000000003
828,-172.59999999999994
829,-7.400000000000091
830,-23.0
831,126.79999999999997
832,-216.40000000000006
833,-270.79999999999995
834,5.0
835,33.200000000000045
836,70.40000000000009
837,116.40000000000008
838,-59.4000000000001
839,47.200000000000045
840,-146.0
841,136.20000000000005
842,55.0
843,-132.0
844,55.200000000000045
845,-181.0
846,166.4000000000001
847,20.20000000000005
848,-34.40000000000009
849,134.0
850,-143.4000000000001
851,-64.40000000000009
852,-13.400000000000093
853,-72.79999999999995
854,28.20000000000005
855,-59.4000000000001
856,203.59999999999994
857,-23.20000000000005
858,47.200000000000045
859,-89.40000000000009
860,7.400000000000091
861,-50.200000000000045
862,7.0
863,43.4000000000001
864,101.0
865,294.0
866,-133.79999999999995
867,-221.40000000000006
868,-131.79999999999995
869,-35.799999999999955
870,174.20000000000005
871,-5.2000000000000455
872,41.4000000000001
873,27.20000000000005
874,-86.40000000000009
875,196.40000000000006
876,-74.40000000000009
877,-206.40000000000006
878,-265.20000000000005
879,-150.5999999999999
880,152.0
881,-198.0
882,-149.79999999999995
883,-143.0
884,104.79999999999997
885,211.79999999999995
886,75.0
887,110.0
888,-83.79999999999995
889,43.0
890,-90.20000000000003
891,-198.79999999999995
892,39.79999999999996
893,-84.79999999999995
894,154.5999999999999
895,141.79999999999995
896,-44.5999999999999
897,106.79999999999997
898,-123.0
899,23.79999999999995
900,-101.59999999999992
901,-77.20000000000005
902,30.59999999999991
903,40.4000000000001
904,165.5999999999999
905,-109.40000000000008
906,63.5999999999999
907,0.5999999999999089
908,-99.0
909,-30.79999999999995
910,4.0
911,-21.59999999999991
912,150.5999999999999
913,-164.4000000000001
914,-156.20000000000005
915,-72.59999999999991
916,-94.20000000000003
917,-73.79999999999995
918,-68.59999999999991
919,52.200000000000045
920,17.0
921,21.59999999999991
922,157.79999999999995
923,79.20000000000005
924,-255.20000000000005
925,-91.20000000000003
926,-113.40000000000008
927,39.200000000000045
928,-52.79999999999996
929,-45.79999999999996
930,203.59999999999994
931,102.40000000000008
932,-13.400000000000093
933,94.20000000000003
934,-125.79999999999997
935,35.200000000000045
936,34.799999999999955
937,-132.0
938,-45.200000000000045
939,-59.0
940,67.0
941,159.20000000000005
942,-2.200000000000045
943,47.79999999999996
944,-126.40000000000008
945,50.4000000000001
946,44.79999999999996
947,-91.20000000000003
948,-5.599999999999909
949,-147.20000000000005
950,38.4000000000001
951,-7.599999999999909
952,21.59999999999991
953,-22.40000000000009
954,136.4000000000001
955,-78.40000000000009
956,31.59999999999991
957,39.200000000000045
958,57.79999999999996
959,238.40000000000006
960,-112.0
961,-180.0
962,-68.0
963,-120.40000000000008
964,124.40000000000008
965,-0.7999999999999545
966,13.400000000000093
967,61.0
968,-114.0
969,67.79999999999995
970,-147.4000000000001
971,-198.40000000000006
972,47.4000000000001
973,-69.0
974,256.0
975,-122.1999999999998
976,5.199999999999818
977,251.20000000000005
978,126.40000000000008
979,1.599999999999909
980,18.199999999999818
981,18.800000000000182
982,7.0
983,-52.80000000000018
984,-112.59999999999992
985,64.19999999999982
986,19.199999999999818
987,13.400000000000093
988,36.5999999999999
989,-69.0
990,7.599999999999909
991,-148.79999999999995
992,11.400000000000093
993,71.59999999999991
994,-2.400000000000091
995,18.40000000000009
996,-38.4000000000001
997,-3.4000000000000914
998,16.200000000000045
999,143.4000000000001
1000,-3.199999999999818
1001,114.59999999999992
1002,-194.40000000000006
1003,-64.59999999999991
1004,-60.5999999999999
1005,128.5999999999999
1006,195.80000000000015
1007,-44.80000000000018
1008,0.40000000000009095
1009,-192.80000000000015
1010,-48.5999999999999
1011,69.59999999999991
1012,-52.4000000000001
1013,-39.4000000000001
1014,-32.40000000000009
1015,-93.40000000000008
1016,97.79999999999997
1017,-48.5999999999999
1018,-226.20000000000005
1019,-206.79999999999995
1020,-43.79999999999996
1021,120.79999999999997
1022,-13.400000000000093
1023,-8.0
1024,153.0
1025,147.19999999999982
1026,86.40000000000009
1027,123.0
1028,-150.4000000000001
1029,58.5999999999999
1030,161.5999999999999
1031,-99.0
1032,240.40000000000006
1033,-245.19999999999985
1034,-56.19999999999982
1035,17.59999999999991
1036,-141.19999999999982
1037,127.1999999999998
1038,-185.40000000000006
1039,-52.4000000000001
1040,3.4000000000000914
1041,-40.19999999999982
1042,31.800000000000185
1043,30.199999999999815
1044,241.19999999999985
1045,-78.59999999999991
1046,12.400000000000093
1047,39.4000000000001
1048,-52.0
1049,-142.80000000000018
1050,-13.199999999999818
1051,63.4000000000001
1052,116.0
1053,206.0
1054,-115.1999999999998
1055,-136.0
1056,-14.400000000000093
1057,-72.40000000000009
1058,-4.599999999999909
1059,-121.40000000000008
1060,-93.1999999999998
1061,-90.1999999999998
1062,-23.199999999999815
1063,134.5999999999999
1064,-48.5999999999999
1065,-118.59999999999992
1066,-166.4000000000001
1067,-43.5999999999999
1068,160.5999999999999
1069,-49.5999999999999
1070,-8.199999999999818
1071,36.0
1072,129.4000000000001
1073,-104.1999999999998
1074,-118.59999999999992
1075,88.0
1076,104.0
1077,-193.80000000000015
1078,-94.59999999999992
1079,-114.0
1080,199.59999999999994
1081,201.59999999999994
1082,74.59999999999991
1083,-133.80000000000018
1084,-105.0
1085,80.0
1086,-103.40000000000008
1087,88.40000000000009
1088,-25.59999999999991
1089,-98.0
1090,122.0
1091,-36.19999999999982
1092,196.19999999999985
1093,26.59999999999991
1094,-68.40000000000009
1095,7.0
1096,-12.800000000000182
1097,-129.4000000000001
1098,88.0
1099,213.80000000000015
1100,-113.40000000000008
1101,-88.1999999999998
1102,-131.80000000000018
1103,-173.59999999999994
1104,99.1999999999998
1105,93.40000000000008
1106,36.5999999999999
1107,-19.800000000000182
1108,-56.19999999999982
1109,133.5999999999999
1110,-114.1999999999998
1111,-250.0
1112,-42.4000000000001
1113,-35.5999999999999
1114,144.4000000000001
1115,-296.5999999999999
1116,-217.0
1117,92.1999999999998
1118,-29.0
1119,-30.59999999999991
1120,268.1999999999998
1121,34.59999999999991
1122,-80.40000000000009
1123,-235.80000000000015
1124,-236.59999999999994
1125,204.0
1126,-13.800000000000182
1127,96.59999999999992
1128,134.19999999999982
1129,-216.0
1130,140.80000000000018
1131,-67.19999999999982
1132,-122.8000000000002
1133,-27.199999999999815
1134,-97.1999999999998
1135,56.19999999999982
1136,-73.8000000000002
1137,64.19999999999982
1138,-37.4000000000001
1139,67.59999999999991
1140,-23.40000000000009
1141,-29.199999999999815
1142,-47.5999999999999
1143,32.0
1144,-242.19999999999985
1145,-54.4000000000001
1146,-89.59999999999991
1147,-208.40000000000006
1148,104.1999999999998
1149,-66.80000000000018
1150,171.19999999999982
1151,120.0
1152,-166.19999999999982
1153,147.19999999999982
1154,-238.59999999999994
1155,-181.80000000000015
1156,-217.80000000000015
1157,36.0
1158,-219.60000000000042
1159,-216.19999999999985
1160,111.40000000000008
1161,240.19999999999985
1162,-7.199999999999817
1163,-54.60000000000037
1164,71.1999999999998
1165,-101.0
1166,49.399999999999636
1167,-221.19999999999985
1168,-119.1999999999998
1169,145.19999999999982
1170,33.80000000000018
1171,22.800000000000185
1172,-26.600000000000364
1173,-42.80000000000018
1174,146.80000000000018
1175,-162.80000000000018
1176,63.60000000000037
1177,88.8000000000002
1178,-72.1999999999998
1179,-192.59999999999994
1180,50.80000000000018
1181,16.59999999999991
1182,143.4000000000001
1183,-29.40000000000009
1184,31.399999999999643
1185,-143.19999999999982
1186,177.0
1187,100.40000000000008
1188,-234.19999999999985
1189,-188.0
1190,114.59999999999992
1191,-40.19999999999982
1192,-139.60000000000036
1193,-84.8000000000002
1194,-175.0
1195,-154.0
1196,-173.19999999999982
1197,16.0
1198,9.0
1199,-111.1999999999998
1200,44.80000000000018
1201,-105.60000000000036
1202,67.0
1203,152.80000000000018
1204,163.3999999999996
1205,8.800000000000182
1206,132.0
1207,-58.60000000000037
1208,112.1999999999998
1209,81.0
1210,221.80000000000015
1211,42.39999999999964
1212,-131.19999999999982
1213,177.80000000000018
1214,-149.3999999999996
1215,-159.19999999999982
1216,125.1999999999998
1217,-3.199999999999818
1218,79.39999999999964
1219,20.39999999999964
1220,272.39999999999964
1221,200.60000000000042
1222,-37.39999999999964
1223,-268.39999999999964
1224,-196.80000000000015
1225,-160.0
1226,-94.39999999999964
1227,247.19999999999985
1228,-134.80000000000018
1229,-15.0
1230,73.8000000000002
1231,-13.199999999999818
1232,128.0
1233,-54.80000000000018
1234,-45.0
1235,21.199999999999818
1236,-102.39999999999964
1237,164.80000000000018
1238,-288.8000000000002
1239,-230.0
1240,-47.399999999999636
1241,-246.3999999999996
1242,-69.20000000000073
1243,-212.60000000000042
1244,-58.20000000000073
1245,267.79999999999933
1246,186.60000000000042
1247,-35.39999999999964
1248,-214.3999999999996
1249,-58.60000000000037
1250,-214.60000000000042
1251,-158.3999999999996
1252,-132.39999999999964
1253,2.7999999999992724
1254,-12.399999999999634
1255,181.60000000000042
1256,293.0
1257,-188.20000000000076
1258,91.60000000000036
1259,219.0
1260,206.60000000000042
1261,6.399999999999636
1262,-278.0
1263,-262.0
1264,-140.60000000000036
1265,-159.0
1266,128.39999999999964
1267,-28.0
1268,37.39999999999964
1269,33.600000000000364
1270,14.399999999999634
1271,71.60000000000036
1272,-135.0
1273,-140.0
1274,59.60000000000037
1275,-138.60000000000036
1276,-39.79999999999927
1277,-16.200000000000728
1278,88.20000000000074
1279,173.3999999999996
1280,191.20000000000076
1281,65.79999999999927
1282,271.79999999999933
1283,-239.80000000000015
1284,91.0
1285,-67.79999999999927
1286,254.79999999999927
1287,-213.3999999999996
1288,246.79999999999927
1289,215.3999999999996
1290,7.0
1291,-298.39999999999964
1292,151.6000000000004
1293,292.60000000000036
1294,-26.199999999999815
1295,43.80000000000018
1296,5.399999999999636
1297,125.0
1298,249.19999999999985
1299,-26.600000000000364
1300,-48.80000000000018
1301,-276.1999999999998
1302,-27.0
1303,166.19999999999982
1304,268.1999999999998
1305,-300.0
1306,-149.6000000000004
1307,-33.39999999999964
1308,-108.60000000000036
1309,184.60000000000042
1310,-114.60000000000036
1311,-5.800000000000183
1312,294.60000000000036
1313,-66.60000000000036
1314,63.80000000000018
1315,53.80000000000018
1316,281.1999999999998
1317,-144.19999999999982
1318,-18.39999999999964
1319,-76.8000000000002
1320,-236.3999999999996
1321,79.1999999999998
1322,-162.80000000000018
1323,107.39999999999964
1324,126.8000000000002
1325,-172.6000000000004
1326,108.1999999999998
1327,-285.8000000000002
1328,-30.0
1329,36.0
1330,-247.19999999999985
1331,127.8000000000002
1332,140.60000000000036
1333,-293.8000000000002
1334,255.3999999999996
1335,-134.19999999999982
1336,182.19999999999985
1337,55.60000000000037
1338,-62.19999999999982
1339,-113.0
1340,-249.80000000000015
1341,74.8000000000002
1342,-215.80000000000015
1343,-277.1999999999998
1344,16.800000000000182
1345,-205.3999999999996
1346,3.5999999999999086
1347,-2.800000000000182
1348,99.40000000000008
1349,-129.5999999999999
1350,-23.59999999999991
1351,82.40000000000009
1352,-39.80000000000018
1353,3.5999999999999086
1354,11.400000000000093
1355,16.40000000000009
1356,-188.0
1357,19.199999999999818
1358,-2.800000000000182
1359,-72.8000000000002
1360,34.39999999999964
1361,58.80000000000018
1362,279.0
1363,-289.0
1364,40.39999999999964
1365,-230.19999999999985
1366,39.600000000000364
1367,33.0
1368,37.19999999999982
1369,37.600000000000364
1370,74.1999999999998
1371,223.80000000000015
1372,120.8000000000002
1373,-58.60000000000037
1374,73.1999999999998
1375,71.39999999999964
1376,-31.800000000000185
1377,-175.0
1378,74.0
1379,-208.80000000000015
1380,-145.6000000000004
1381,-3.800000000000182
1382,-32.39999999999964
1383,-114.60000000000036
1384,-131.19999999999982
1385,-209.19999999999985
1386,175.80000000000018
1387,-245.80000000000015
1388,-146.5999999999999
1389,15.400000000000093
1390,180.59999999999994
1391,-170.19999999999982
